sample	num_seqs	sum_len	min_len	avg_len	max_len	N50	N50_num	GC(%)	nReads	Shannon index	Viral_Count	Viral_Min_len	Viral_Max_len	Viral_Mean_len	Viral_Total_len	Viral_N50_len	Continent	Country
SRR23946413	203533	140530450	200	690.5	54651	728	4450	51.29	19501012	3.15315	29	5093	11722	6894.52	199941	6682	Europe	Germany
SRR23946414	595865	471076396	200	790.6	128968	926	8457	51.59	59196119	4.98096	175	5022	101380	10283.17	1799555	10483	Europe	Germany
SRR23946415	224584	211795635	200	943.1	594183	1327	6650	47.72	51723765	4.18521	138	5006	51480	10300.75	1421503	11111	Europe	Germany
SRR23946416	416182	354794834	200	852.5	298121	1054	8552	62.77	84211437	4.13249	152	5001	67334	12078.02	1835859	14117	Europe	Germany
SRR23946417	86726	74004723	200	853.3	141119	1112	3892	42.24	21927644	3.38711	61	5046	41868	9597.13	585425	9073	Europe	Germany
SRR23946418	121383	105767085	200	871.4	586016	1161	4653	52.73	43595344	4.21232	140	5038	47827	10401.61	1456226	11256	Europe	Germany
SRR23946419	191949	174831691	200	910.8	231950	1265	6323	43.38	63044257	4.28499	212	5010	49431	10242.39	2171386	10982	Europe	Germany
SRR23946420	88126	98685972	200	1119.8	127734	2369	4263	36.03	27737648	3.82933	101	5002	79531	12027.01	1214728	14938	Europe	Germany
SRR23946421	128505	140609275	200	1094.2	251561	2256	5309	36.95	51813843	4.68256	180	5018	251561	11568.4	2082312	12188	Europe	Germany
SRR23946422	672827	512762957	200	762.1	347194	848	8270	65.31	82030165	3.75367	54	5056	41742	14467.37	781238	20936	Europe	Germany
SRR23946423	805703	645250100	200	800.9	322974	937	9685	48.8	79657891	4.96598	200	5015	80574	11354.48	2270896	12079	Europe	Germany
SRR23946424	108084	106042675	200	981.1	247373	1765	4694	40.21	67901131	4.61831	210	5011	228430	11198.29	2351640	11606	Europe	Germany
SRR23946425	131031	99705407	200	760.9	115381	818	4093	42.95	21073594	3.26472	34	5039	28988	9055.06	307872	10340	Europe	Germany
SRR23946426	328550	283290996	200	862.2	406047	1074	7574	45.8	61006316	4.71492	178	5027	63183	10943.57	1947956	12124	Europe	Germany
SRR23946427	565366	446302041	200	789.4	166247	916	9213	65.44	73725383	3.64994	63	5013	41742	9759.21	614830	9813	Europe	Germany
SRR23946428	153063	123235353	200	805.1	183250	979	5193	40.96	68226483	4.10596	162	5052	109087	13124.12	2126107	15237	Europe	Germany
SRR23946429	598192	485719812	200	812.0	334051	999	8889	52.62	64978184	4.11776	79	5004	65206	10013.09	791034	11901	Europe	Germany
SRR23946430	93277	78654077	200	843.2	121644	1135	4220	44.05	30946797	3.58303	65	5038	19355	7113.45	462374	6958	Europe	Germany
SRR23946431	138957	118451105	200	852.4	121085	1127	5169	45.66	50760569	4.25109	111	5009	13845	7070.02	784772	7139	Europe	Germany
SRR23946432	96350	106346975	200	1103.8	215881	2552	4311	40.16	62869902	4.76975	246	5003	132675	10638.74	2617129	10710	Europe	Germany
SRR23946433	86255	93932927	200	1089.0	187767	2367	4105	40.23	42788184	4.9203	193	5006	86597	10990.25	2121118	12703	Europe	Germany
SRR23946434	454425	357096004	200	785.8	325902	887	7567	57.37	68285871	4.50128	146	5004	321078	13802.01	2015093	16869	Europe	Germany
SRR23946435	293138	241702244	200	824.5	277893	997	6931	56.17	67758588	4.72166	191	5007	41774	9923.13	1895317	9893	Europe	Germany
SRR23946436	417696	375693555	200	899.4	443288	1274	8952	51.0	97315764	5.00339	291	5003	251561	11889.99	3459988	13711	Europe	Germany
SRR23946437	102733	105766463	200	1029.5	430695	2299	4395	38.24	71053743	4.69334	213	5025	66299	11109.47	2366318	11511	Europe	Germany
SRR23946438	599074	481551023	200	803.8	343463	911	9137	61.02	90810942	4.0899	132	5039	320932	16185.89	2136538	23557	Europe	Germany
SRR23946439	275707	242130896	200	878.2	312155	1133	7355	48.68	65496665	4.53617	168	5002	80055	11998.38	2015727	14523	Europe	Germany
SRR23946440	271812	220814942	200	812.4	174640	994	6754	55.72	77606741	4.33344	143	5001	42417	9152.95	1308872	8989	Europe	Germany
SRR23946441	677062	406702613	200	600.7	131772	606	5827	51.74	73590889	3.2607	31	5308	36930	10371.35	321512	10670	Europe	Germany
SRR23946442	268662	226807202	200	844.2	586166	1037	6547	46.43	71859046	4.94823	259	5011	235592	13030.9	3375003	16105	Europe	Germany
SRR23946443	597628	409439796	200	685.1	170227	719	6442	66.43	73715199	2.32076	11	5187	87490	17791.36	195705	20812	Europe	Germany
SRR23946444	87052	80226136	200	921.6	215111	1373	4051	42.04	31318155	3.16403	61	5041	25435	8037.44	490284	8065	Europe	Germany
SRR23946445	111550	108590162	200	973.5	169622	1646	4773	42.3	50028609	4.27406	108	5002	30521	7366.51	795583	6758	Europe	Germany
SRR23946446	732128	573370888	200	783.2	240623	923	8802	50.84	72537073	5.04177	282	5009	128712	12681.01	3576044	15363	Europe	Germany
SRR23946447	76178	78327077	200	1028.2	153467	1804	4129	38.76	22135806	3.834	84	5002	117604	10438.68	876849	10570	Europe	Germany
SRR23946448	132507	134211542	200	1012.9	196180	1757	5439	39.63	54712317	4.5896	181	5000	102936	11779.7	2132125	13080	Europe	Germany
SRR23946449	718818	569300160	200	792.0	182800	982	9947	52.1	81044269	5.03777	201	5009	121107	10623.05	2135233	11122	Europe	Germany
SRR23946450	82155	67885820	200	826.3	151162	1061	3961	43.42	21563204	3.19703	40	5061	56831	10424.55	416982	10837	Europe	Germany
SRR23946451	104889	103257308	200	984.4	180772	1695	4897	37.61	34815049	4.06585	110	5031	123053	12020.77	1322285	14495	Europe	Germany
SRR23946452	198597	149966035	200	755.1	586015	833	5454	48.39	58201246	4.07699	98	5039	321123	13132.2	1286956	15922	Europe	Germany
SRR23946453	337122	203621000	200	604.0	558665	591	4232	54.0	67282480	2.39824	51	5133	320932	19334.8	986075	32924	Europe	Germany
SRR23946454	416101	344986171	200	829.1	335142	966	8492	63.04	69320527	3.71281	80	5212	321084	18350.03	1468002	26422	Europe	Germany
SRR23946455	60339	60786387	200	1007.4	262227	1856	3393	43.52	20173216	3.82409	82	5009	39947	9762.05	800488	10257	Europe	Germany
SRR23946456	120027	115324745	200	960.8	330817	1519	4857	47.09	55335454	4.23699	210	5042	77379	11095.46	2330046	11887	Europe	Germany
SRR23946457	205129	191627250	200	934.2	476145	1394	6532	44.06	70642961	4.64178	207	5029	98816	10009.85	2072038	10222	Europe	Germany
SRR23946458	97510	103789136	200	1064.4	336057	2746	3766	43.44	83704984	4.32103	223	5006	321084	12016.11	2679593	13499	Europe	Germany
SRR23946459	718808	563659069	200	784.2	212594	912	8803	49.21	67407695	4.28962	151	5003	212594	11574.98	1747822	11528	Europe	Germany
SRR23946460	76940	82952657	200	1078.1	168561	1999	3661	43.89	47798643	3.49542	70	5083	44635	9684.3	677901	9934	Europe	Germany
SRR23946461	55544	56207771	200	1012.0	119677	1937	3251	40.87	19093488	3.49273	46	5000	47271	8407.13	386728	7499	Europe	Germany
SRR23946462	133677	129328377	200	967.5	251561	1613	5644	38.04	50374163	4.48237	147	5038	251561	12843.24	1887956	13496	Europe	Germany
SRR23946463	80192	76595617	200	955.2	588080	1438	3860	48.03	63939335	2.6674	58	5109	50103	11579.02	671583	12252	Europe	Germany
SRR23946464	90202	92045134	200	1020.4	150673	2426	4008	40.9	58068371	4.46989	158	5046	48571	8535.64	1348631	8036	Europe	Germany
SRR24313853	414313	372041902	200	898.0	398492	1154	9386	48.92	57808182	4.66225	167	5005	71326	11993.74	2002955	13241	Asia	India
SRR24313854	479714	460202471	200	959.3	458486	1312	9464	50.92	76232661	4.21938	129	5006	49036	12935.67	1668701	15995	Asia	India
SRR24313855	469398	418959421	200	892.5	624102	1129	9446	49.17	63461929	4.25743	128	5006	46916	9852.37	1261103	10288	Asia	India
SRR24313856	536898	499154687	200	929.7	624102	1216	10178	50.31	74167999	4.50064	153	5000	48047	12082.19	1848575	14114	Asia	India
SRR24313857	516048	390000047	200	755.7	257576	812	8185	49.1	55937128	4.58524	155	5004	131543	13540.23	2098735	21047	Asia	India
SRR24313858	432376	403102399	200	932.3	415161	1188	8567	48.79	65746615	5.14167	363	5012	79583	12000.51	4356185	13639	Asia	India
SRR3053138	330760	298714747	200	903.1	162702	1226	8287	46.54	82080078	4.7455	158	5003	96997	9449.04	1492949	9154	North_America	USA
SRR3053145	136263	88070221	200	646.3	69410	651	3858	45.39	29717045	3.68742	53	5015	14066	7298.02	386795	6923	North_America	USA
SRR3053146	157419	94530508	200	600.5	59235	599	3384	45.75	32993543	3.35393	37	5010	24649	7665.08	283608	6961	North_America	USA
SRR3053147	267219	181932299	200	680.8	95673	715	5362	42.89	51353816	4.68157	225	5005	73932	10290.63	2315391	11390	North_America	USA
SRR3053162	330562	251091114	200	759.6	514111	858	6467	46.15	63322824	4.68526	130	5010	138100	12141.35	1578376	14585	North_America	USA
SRR3053163	449652	355086323	200	789.7	156541	931	7701	47.74	80348685	4.8253	156	5030	45376	10072.55	1571318	10743	North_America	USA
SRR3053164	183382	132952792	200	725.0	471977	784	4648	47.55	32856474	2.99357	25	5158	55086	9599.32	239983	8989	North_America	USA
SRR3053167	293094	240202873	200	819.5	303669	972	6428	45.3	53758015	4.5187	164	5002	85893	12293.98	2016213	14259	North_America	USA
SRR3053169	325845	275963930	200	846.9	167277	1052	7683	43.49	76303693	4.45519	168	5000	53378	11007.8	1849311	12979	North_America	USA
SRR3053171	417574	317226729	200	759.7	182718	875	7156	44.53	73277797	4.26134	98	5004	36879	7695.42	754151	6945	North_America	USA
SRR3053172	440505	312237346	200	708.8	180906	769	6720	45.79	74490514	3.99574	75	5084	53245	9958.32	746874	10115	North_America	USA
SRR3053176	399052	318119997	200	797.2	224353	938	7695	44.99	78378114	4.74682	150	5011	60514	10108.35	1516252	11317	North_America	USA
SRR3053180	370708	306222715	200	826.0	168958	1015	8043	45.61	78180205	4.344	156	5009	99160	12208.79	1904571	13961	North_America	USA
SRR3053181	301904	250407400	200	829.4	646839	1005	7079	42.85	57521052	4.247	91	5016	65146	10816.24	984278	11699	North_America	USA
SRR3053207	115711	83318594	200	720.1	80097	795	3935	45.52	23592820	2.72478	34	5002	53025	13756.09	467707	17170	North_America	USA
SRR3053208	125667	89128551	200	709.2	85839	771	4178	41.64	28338280	2.92832	22	5036	29741	9612.64	211478	9686	North_America	USA
SRR3053209	109086	67398561	202	617.8	104538	604	3382	44.72	23199192	2.75172	17	5223	29685	8226.18	139845	7613	North_America	USA
SRR3053210	160023	114305151	200	714.3	158881	771	4552	42.76	28695052	3.34764	41	5008	25499	8859.49	363239	8617	North_America	USA
SRR3053211	134561	93638462	200	695.9	102161	737	4115	45.37	27117096	2.78503	19	5026	13383	7459.89	141738	7855	North_America	USA
SRR3053212	113011	75944034	200	672.0	68155	687	3884	43.07	24004341	2.73786	16	5064	11256	6684.0	106944	6330	North_America	USA
SRR3053215	116149	67174241	201	578.3	22840	567	3053	44.42	23026293	2.33792	16	5056	12245	6841.25	109460	6505	North_America	USA
SRR3053216	114962	78874805	200	686.1	69226	708	3913	42.77	24246311	2.78894	34	5027	28701	9635.12	327594	12413	North_America	USA
SRR3176534	250864	322753681	200	1286.6	800310	2573	8897	39.61	138161144	5.26388	693	5004	167154	11655.6	8077333	13339	Asia	China
SRR3178346	722355	667886818	200	924.6	252529	1146	10176	44.53	143299898	5.79566	611	5009	222896	10980.68	6709196	11186	Asia	China
SRR3178347	570530	593406325	200	1040.1	414908	1465	11233	45.23	146399056	5.60847	519	5006	255028	12155.92	6308925	14377	Asia	China
SRR3181106	1941110	1363989269	200	702.7	669668	763	11975	44.0	271754682	6.1263	646	5000	290324	13688.35	8842672	17512	North_America	USA
SRR3181107	1377570	938027562	200	680.9	248822	739	9686	46.51	169976758	5.36511	285	5010	196688	13559.09	3864340	18622	North_America	USA
SRR3181108	2175673	1584595279	200	728.3	371249	808	12985	45.21	280223594	6.38258	1097	5002	205360	13895.31	15243158	18131	North_America	USA
SRR3181109	1534620	1069059907	200	696.6	543143	757	10237	45.76	199303438	4.8246	276	5000	66977	10463.51	2887929	10939	North_America	USA
SRR3181110	1486609	1029607445	200	692.6	398721	749	9995	45.33	203313640	5.46275	418	5000	305794	13845.03	5787221	17910	North_America	USA
SRR3181111	1369265	1018858458	200	744.1	612446	823	11847	44.69	187991274	6.01912	679	5006	254281	13680.3	9288924	17805	North_America	USA
SRR3181112	1595623	1146159499	200	718.3	679494	793	11398	45.14	203584682	5.41215	443	5001	147641	14585.66	6461446	21754	North_America	USA
SRR3181113	1617679	1097947140	200	678.7	220622	717	10580	45.0	214323919	5.95597	551	5002	148556	13523.08	7451215	17429	North_America	USA
SRR3181114	1539247	1114160652	200	723.8	537663	812	10591	47.91	211220181	4.71744	399	5004	91430	13336.85	5321405	17946	North_America	USA
SRR3181115	1545185	1107115684	200	716.5	411597	785	10775	48.28	202498407	5.37879	369	5003	121691	12113.37	4469833	14396	North_America	USA
SRR3181116	1425650	1032496450	200	724.2	475840	800	11156	44.97	209326231	5.7972	474	5004	197978	15876.59	7525506	23638	North_America	USA
SRR3181117	2103565	1541552064	200	732.8	567807	822	12787	46.84	285110574	6.36813	981	5006	222889	12935.15	12689383	16037	North_America	USA
SRR3181118	751801	511845837	200	680.8	345624	726	7815	44.8	104185467	4.26344	317	5003	105503	11500.44	3645638	13835	North_America	USA
SRR3181119	1621741	1166247050	200	719.1	436247	816	11539	45.48	199436956	5.77061	535	5002	289447	14388.03	7697594	18319	North_America	USA
SRR3181120	1193369	853839635	200	715.5	367295	775	9680	45.19	154551350	5.20494	376	5001	124423	12618.42	4744527	15686	North_America	USA
SRR3181121	725105	477404850	200	658.4	743213	687	7276	47.55	97009479	5.37141	309	5006	229811	13147.28	4062511	15486	North_America	USA
SRR3181122	1907721	1490631311	200	781.4	278731	928	14226	45.87	265472007	6.31037	1084	5004	187105	14052.17	15232552	17750	North_America	USA
SRR3181123	635245	401260100	200	631.7	219252	650	6256	46.73	82414720	4.67247	139	5005	98795	14212.44	1975529	19426	North_America	USA
SRR3181124	1566226	1160525333	200	741.0	353165	838	11295	45.72	209287201	5.82788	443	5004	205332	14134.92	6261771	18345	North_America	USA
SRR3181125	1036938	715976629	200	690.5	323487	740	8562	47.24	129540173	5.15208	250	5047	101730	12981.84	3245461	14938	North_America	USA
SRR3181126	960614	637975130	200	664.1	533263	699	7978	45.3	127362605	4.36714	197	5006	144978	13503.86	2660261	15074	North_America	USA
SRR3181127	996682	694680889	200	697.0	373964	746	8651	48.65	135570314	5.15661	229	5001	68110	10676.83	2444993	11117	North_America	USA
SRR3181128	1466935	1195486576	200	815.0	623470	945	13263	45.05	239050969	5.92789	640	5004	173902	14258.98	9125750	19193	North_America	USA
SRR3181129	1157149	858621089	200	742.0	298245	824	10286	48.06	151723966	4.81547	364	5011	120231	12954.7	4715510	15636	North_America	USA
SRR3181130	674143	708094406	200	1050.4	433933	1690	13243	47.42	173601751	5.68466	442	5032	203263	14296.59	6319094	19971	North_America	USA
SRR3181131	1495843	1006312763	200	672.7	332354	711	9094	46.31	186482457	5.23536	341	5002	108251	12041.38	4106111	12930	North_America	USA
SRR3181132	1578749	1152211369	200	729.8	220873	805	11211	47.67	204427728	5.67341	579	5015	168506	14543.55	8420714	20943	North_America	USA
SRR3181133	861064	571790006	200	664.1	221363	701	7366	48.23	110603614	4.34777	168	5005	59772	10391.19	1745720	11562	North_America	USA
SRR3181134	650573	439051115	200	674.9	283522	701	7037	46.0	87865689	4.51882	141	5025	182305	14475.07	2040985	20854	North_America	USA
SRR3181135	1610415	1173677894	200	728.8	286196	794	11562	44.52	218400611	6.02559	594	5000	187986	13779.95	8185293	18035	North_America	USA
SRR3181136	642113	522765538	200	814.1	382053	977	9088	46.8	111761617	5.3374	407	5013	181043	14179.14	5770909	17545	North_America	USA
SRR3181137	1175778	961424528	200	817.7	331384	991	12022	45.05	197182016	6.38271	929	5001	231266	15139.22	14064337	21867	North_America	USA
SRR3181138	957104	807475280	200	843.7	439681	1058	11724	45.79	172719799	5.70222	896	5000	238008	15041.18	13476895	20366	North_America	USA
SRR3181139	988069	853540823	200	863.8	665018	1075	11690	44.87	175978413	5.79972	817	5010	291336	16094.0	13148799	28172	North_America	USA
SRR3181140	1474976	1120313386	200	759.5	421721	854	12421	44.77	245333421	5.68884	665	5003	193837	14432.8	9597811	18758	North_America	USA
SRR3181141	763889	625754039	200	819.2	420130	977	10258	44.62	128051287	5.56505	482	5000	169050	14033.38	6764087	20098	North_America	USA
SRR3181142	1451581	1223670895	200	843.0	419464	1033	13373	46.94	249461570	6.27252	1161	5001	301197	14549.91	16892441	19728	North_America	USA
SRR3181143	1080788	909374578	200	841.4	403798	1021	11919	45.59	185913335	6.09856	861	5007	226173	14673.45	12633840	23031	North_America	USA
SRR3181144	712594	549462945	200	771.1	213401	876	8905	49.65	117192038	5.22421	390	5018	85283	10992.2	4286957	12824	North_America	USA
SRR3181145	881941	737066392	200	835.7	348843	998	10557	46.86	146928931	5.30096	493	5020	259863	14572.02	7184007	20746	North_America	USA
SRR3181146	1185569	1046759327	200	882.9	482627	1178	13376	47.07	236961915	6.39467	1311	5000	249545	13617.73	17852844	17389	North_America	USA
SRR3181147	565108	438497494	200	776.0	348499	869	8278	48.2	110726203	4.59495	326	5010	137463	12864.45	4193811	14793	North_America	USA
SRR3181148	992707	833466890	200	839.6	354655	1032	11414	45.13	189049944	6.04712	1048	5001	190701	14828.31	15540071	19580	North_America	USA
SRR3181149	1616462	1428823585	200	883.9	536158	1186	15248	46.96	301837506	6.60293	1578	5001	205141	14705.64	23205498	20193	North_America	USA
SRR3181150	667584	537615723	200	805.3	422636	944	9335	44.86	100734785	5.3828	422	5003	164331	15159.7	6397394	21391	North_America	USA
SRR3181151	1327746	1119098436	200	842.9	829461	1074	13627	46.61	235896468	5.65462	1061	5000	174601	13886.03	14733079	17717	North_America	USA
SRR3181152	812624	747916877	200	920.4	454079	1273	11631	47.35	163326439	5.87939	774	5001	187820	14125.45	10933095	17567	North_America	USA
SRR3181153	315408	236331846	200	749.3	671969	820	6241	44.14	49603835	5.03846	257	5000	305841	15858.44	4075619	26183	North_America	USA
SRR3181154	1136046	982804392	200	865.1	337918	1075	12643	46.85	211569331	5.8727	660	5006	120480	11981.12	7907537	14019	North_America	USA
SRR3181155	1254047	1039378841	200	828.8	529285	1026	12620	46.29	211000363	5.85524	781	5004	147564	12934.09	10101522	15326	North_America	USA
SRR3181156	1286065	1019359729	200	792.6	299804	930	11460	46.73	206699089	6.07041	828	5000	204625	12936.11	10711101	15836	North_America	USA
SRR3181157	1141349	957325404	200	838.8	342277	1016	12179	47.11	181849111	5.97698	862	5000	195211	12774.19	11011349	15518	North_America	USA
SRR3181158	1302520	1172824691	200	900.4	371811	1163	14251	45.03	270628096	3.46785	1419	5004	236804	14748.98	20928799	20303	North_America	USA
